User ID,Join Date,Last Payment Date,SubscriptionID,Monthly Revenue,Monthly_Revenue,Gender,Device,Country,FamilyMember,Age,TimeConsumingPerWeek,Genre,Satisfaction,MontlyIncomeUSD,Monthly Income,SubscriptionMethod,MonthlyFeeUSD,NoDevice,PlanDurationMonth,Monthly Fee 
547,05-09-2022,27-06-2023,1,10,876.3,Male,Tablet,Spain,2,26,3,Dramma,Extremely satisfied,3700,324231,Basic,10,1,1,876.3
548,05-09-2022,27-06-2023,2,12,1051.56,Female,Smartphone,United States,1,32,2,Comedy,Extremely satisfied,3700,324231,Standard,12,2,1,1051.56
549,05-09-2022,27-06-2023,2,10,876.3,Female,Smartphone,Canada,1,27,2,Action & Adventure,Dissatisfied,4200,368046,Standard,12,2,1,1051.56
550,06-09-2022,27-06-2023,1,11,963.93,Female,Tablet,United States,2,27,2,Comedy,Neutral,4000,350520,Basic,10,1,1,876.3
551,03-09-2022,28-06-2023,3,13,1139.19,Female,Laptop,United States,5,28,4,Action & Adventure,Neutral,3400,297942,Premium,15,4,1,1314.45
552,29-08-2022,27-06-2023,1,13,1139.19,Female,Tablet,Canada,2,28,4,Horror,Extremely satisfied,3700,324231,Basic,10,1,1,876.3
553,27-08-2022,28-06-2023,2,14,1226.82,Male,Smart TV,United Kingdom,1,29,3,Others,Extremely satisfied,4000,350520,Standard,12,2,1,1051.56
554,29-08-2022,29-06-2023,3,12,1051.56,Male,Smartphone,Australia,6,26,4,Dramma,Extremely dissatisfied,3700,324231,Premium,15,4,1,1314.45
555,13-09-2022,28-06-2023,1,11,963.93,Female,Smartphone,Germany,5,33,2,Others,Dissatisfied,4100,359283,Basic,10,1,1,876.3
556,24-09-2022,27-06-2023,3,14,1226.82,Male,Smartphone,France,6,28,4,Comedy,Extremely satisfied,3900,341757,Premium,15,4,1,1314.45
557,05-10-2022,29-06-2023,1,15,1314.45,Male,Smartphone,Brazil,1,32,2,Others,Extremely dissatisfied,2000,175260,Basic,10,1,1,876.3
558,18-10-2022,30-06-2023,2,14,1226.82,Female,Smart TV,Mexico,1,29,3,Dramma,Neutral,1900,166497,Standard,12,2,1,1051.56
559,19-10-2022,28-06-2023,2,13,1139.19,Female,Tablet,Spain,1,31,4,Action & Adventure,Neutral,3900,341757,Standard,12,2,1,1051.56
560,14-10-2022,29-06-2023,1,15,1314.45,Male,Laptop,Italy,5,30,2,Horror,Extremely satisfied,3700,324231,Basic,10,1,1,876.3
561,30-09-2022,28-06-2023,3,14,1226.82,Female,Laptop,Spain,6,34,2,Comedy,Dissatisfied,4200,368046,Premium,15,4,1,1314.45
562,19-09-2022,30-06-2023,1,14,1226.82,Male,Laptop,Spain,3,34,4,Comedy,Extremely satisfied,3400,297942,Basic,10,1,1,876.3
563,24-09-2022,29-06-2023,2,10,876.3,Male,Tablet,United States,1,28,2,Horror,Dissatisfied,3400,297942,Standard,12,2,1,1051.56
564,28-09-2022,29-06-2023,3,14,1226.82,Male,Smartphone,Canada,5,28,2,Action & Adventure,Neutral,3800,332994,Premium,15,4,1,1314.45
565,29-09-2022,27-06-2023,1,12,1051.56,Male,Laptop,United States,5,27,4,Comedy,Extremely dissatisfied,3800,332994,Basic,10,1,1,876.3
566,11-10-2022,01-07-2023,3,11,963.93,Male,Tablet,United States,5,30,3,Action & Adventure,Extremely dissatisfied,3600,315468,Premium,15,4,1,1314.45
567,08-11-2022,29-06-2023,1,14,1226.82,Male,Smart TV,Canada,3,31,4,Others,Neutral,3400,297942,Basic,10,1,1,876.3
568,16-11-2022,28-06-2023,2,11,963.93,Female,Laptop,United Kingdom,1,26,3,Comedy,Extremely dissatisfied,3800,332994,Standard,12,2,1,1051.56
569,17-11-2022,26-06-2023,2,10,876.3,Female,Laptop,Australia,1,28,3,Others,Dissatisfied,4200,368046,Standard,12,2,1,1051.56
570,20-11-2022,30-06-2023,1,10,876.3,Female,Laptop,Germany,5,29,3,Horror,Neutral,3600,315468,Basic,10,1,1,876.3
571,21-11-2022,29-06-2023,3,13,1139.19,Male,Smart TV,France,6,34,4,Action & Adventure,Dissatisfied,4000,350520,Premium,15,4,1,1314.45
572,21-11-2022,30-06-2023,1,12,1051.56,Female,Tablet,Brazil,1,33,3,Dramma,Extremely satisfied,1700,148971,Basic,10,1,1,876.3
573,18-11-2022,27-06-2023,2,12,1051.56,Female,Smart TV,Mexico,1,30,3,Action & Adventure,Extremely satisfied,1900,166497,Standard,12,2,1,1051.56
574,26-10-2022,29-06-2023,3,14,1226.82,Female,Smartphone,Spain,4,35,4,Action & Adventure,Extremely satisfied,3900,341757,Premium,15,4,1,1314.45
575,25-10-2022,28-06-2023,1,13,1139.19,Female,Smart TV,Italy,5,30,3,Action & Adventure,Satisfied,3500,306705,Basic,10,1,1,876.3
576,26-10-2022,30-06-2023,3,15,1314.45,Female,Tablet,Spain,6,32,4,Horror,Dissatisfied,3600,315468,Premium,15,4,1,1314.45
577,23-10-2022,26-06-2023,1,15,1314.45,Male,Laptop,Spain,1,34,2,Comedy,Satisfied,3900,341757,Basic,10,1,1,876.3
578,23-10-2022,28-06-2023,2,13,1139.19,Female,Laptop,United States,1,41,3,Comedy,Neutral,3600,315468,Standard,12,2,1,1051.56
579,16-10-2022,28-06-2023,2,12,1051.56,Female,Tablet,Canada,1,37,3,Others,Satisfied,4200,368046,Standard,12,2,1,1051.56
580,09-08-2022,29-06-2023,1,14,1226.82,Female,Tablet,United States,4,44,1,Others,Dissatisfied,4100,359283,Basic,10,1,1,876.3
581,02-08-2022,29-06-2023,3,10,876.3,Female,Laptop,United States,5,44,3,Horror,Satisfied,3400,297942,Premium,15,4,1,1314.45
582,16-07-2022,28-06-2023,1,12,1051.56,Female,Laptop,Canada,4,35,3,Comedy,Dissatisfied,4200,368046,Basic,10,1,1,876.3
583,17-07-2022,28-06-2023,2,15,1314.45,Female,Tablet,United Kingdom,1,42,2,Others,Satisfied,4100,359283,Standard,12,2,1,1051.56
584,14-07-2022,28-06-2023,3,14,1226.82,Female,Smart TV,Australia,4,44,3,Comedy,Satisfied,3600,315468,Premium,15,4,1,1314.45
585,16-07-2022,29-06-2023,1,14,1226.82,Male,Laptop,Germany,1,45,1,Comedy,Dissatisfied,3600,315468,Basic,10,1,1,876.3
586,06-08-2022,29-06-2023,3,15,1314.45,Female,Laptop,France,4,35,4,Horror,Dissatisfied,4000,350520,Premium,15,4,1,1314.45
587,07-08-2022,28-06-2023,1,14,1226.82,Male,Smart TV,Brazil,1,43,3,Dramma,Satisfied,2000,175260,Basic,10,1,1,876.3
588,07-08-2022,27-06-2023,2,11,963.93,Male,Smartphone,Mexico,1,43,1,Dramma,Satisfied,1800,157734,Standard,12,2,1,1051.56
589,04-08-2022,29-06-2023,2,15,1314.45,Male,Laptop,Spain,1,37,2,Dramma,Dissatisfied,3500,306705,Standard,12,2,1,1051.56
590,29-07-2022,29-06-2023,1,15,1314.45,Male,Laptop,Italy,1,39,3,Dramma,Dissatisfied,4000,350520,Basic,10,1,1,876.3
591,19-06-2022,28-06-2023,3,14,1226.82,Female,Smart TV,Spain,5,41,1,Others,Neutral,3700,324231,Premium,15,4,1,1314.45
592,09-06-2022,29-06-2023,1,15,1314.45,Male,Smartphone,Spain,3,37,3,Comedy,Dissatisfied,3900,341757,Basic,10,1,1,876.3
593,06-06-2022,29-06-2023,2,11,963.93,Male,Smartphone,United States,1,41,3,Dramma,Dissatisfied,3900,341757,Standard,12,2,1,1051.56
594,06-06-2022,30-06-2023,3,12,1051.56,Female,Smart TV,Canada,4,37,1,Action & Adventure,Satisfied,3700,324231,Premium,15,4,1,1314.45
595,11-06-2022,28-06-2023,1,10,876.3,Male,Laptop,United States,4,45,1,Dramma,Satisfied,4200,368046,Basic,10,1,1,876.3
596,18-06-2022,28-06-2023,1,14,1226.82,Female,Smart TV,United States,3,39,2,Dramma,Satisfied,4100,359283,Basic,10,1,1,876.3
597,27-06-2022,28-06-2023,1,13,1139.19,Male,Laptop,Canada,2,39,1,Action & Adventure,Neutral,3800,332994,Basic,10,1,1,876.3
598,05-07-2022,29-06-2023,2,12,1051.56,Female,Tablet,United Kingdom,1,41,1,Others,Satisfied,4000,350520,Standard,12,2,1,1051.56
599,06-07-2022,27-06-2023,3,15,1314.45,Male,Smart TV,Australia,4,43,2,Comedy,Satisfied,3500,306705,Premium,15,4,1,1314.45
600,16-06-2022,29-06-2023,1,14,1226.82,Female,Smart TV,Germany,5,38,2,Comedy,Dissatisfied,4200,368046,Basic,10,1,1,876.3
601,05-06-2022,30-06-2023,1,14,1226.82,Female,Smart TV,France,1,37,2,Action & Adventure,Neutral,4100,359283,Basic,10,1,1,876.3
602,05-06-2022,29-06-2023,3,14,1226.82,Male,Smartphone,Brazil,6,44,1,Comedy,Dissatisfied,1900,166497,Premium,15,4,1,1314.45
603,06-06-2022,27-06-2023,2,15,1314.45,Female,Tablet,Mexico,1,37,1,Horror,Neutral,2200,192786,Standard,12,2,1,1051.56
604,07-06-2022,28-06-2023,2,15,1314.45,Male,Smartphone,Spain,1,39,1,Others,Satisfied,3600,315468,Standard,12,2,1,1051.56
605,10-06-2022,29-06-2023,1,15,1314.45,Female,Tablet,Italy,5,40,1,Comedy,Neutral,3600,315468,Basic,10,1,1,876.3
606,13-06-2022,29-06-2023,3,14,1226.82,Male,Tablet,Spain,5,41,1,Action & Adventure,Satisfied,4000,350520,Premium,15,4,1,1314.45
607,14-06-2022,27-06-2023,2,14,1226.82,Female,Smart TV,Spain,1,44,1,Horror,Satisfied,3600,315468,Standard,12,2,1,1051.56
608,22-06-2022,28-06-2023,1,12,1051.56,Female,Smart TV,United States,2,42,1,Horror,Neutral,3900,341757,Basic,10,1,1,876.3
609,03-07-2022,29-06-2023,2,14,1226.82,Female,Smartphone,Canada,1,45,2,Dramma,Dissatisfied,3700,324231,Standard,12,2,1,1051.56
610,05-07-2022,29-06-2023,3,13,1139.19,Female,Tablet,United States,4,41,1,Others,Dissatisfied,4100,359283,Premium,15,4,1,1314.45
611,11-07-2022,28-06-2023,1,15,1314.45,Female,Smartphone,United States,3,39,3,Horror,Neutral,3400,297942,Basic,10,1,1,876.3
612,17-07-2022,27-06-2023,3,11,963.93,Male,Smart TV,Canada,6,38,2,Others,Dissatisfied,3800,332994,Premium,15,4,1,1314.45
613,27-07-2022,28-06-2023,2,12,1051.56,Male,Laptop,United Kingdom,1,41,3,Action & Adventure,Dissatisfied,4200,368046,Standard,12,2,1,1051.56
614,14-08-2022,28-06-2023,1,15,1314.45,Male,Smartphone,Australia,1,37,1,Horror,Neutral,3700,324231,Basic,10,1,1,876.3
615,15-08-2022,27-06-2023,2,13,1139.19,Male,Smart TV,Germany,1,44,3,Horror,Neutral,3700,324231,Standard,12,2,1,1051.56
616,02-09-2022,27-06-2023,3,14,1226.82,Female,Laptop,France,4,41,3,Horror,Dissatisfied,4200,368046,Premium,15,4,1,1314.45
617,05-09-2022,28-06-2023,1,11,963.93,Female,Smartphone,Brazil,3,37,3,Dramma,Neutral,1800,157734,Basic,10,1,1,876.3
618,06-09-2022,28-06-2023,2,10,876.3,Female,Smart TV,Mexico,1,41,1,Comedy,Neutral,2300,201549,Standard,12,2,1,1051.56
619,06-09-2022,29-06-2023,3,11,963.93,Male,Smartphone,Spain,6,36,1,Comedy,Satisfied,3600,315468,Premium,15,4,1,1314.45
620,05-09-2022,27-06-2023,1,11,963.93,Female,Smartphone,Italy,3,42,2,Action & Adventure,Satisfied,4100,359283,Basic,10,1,1,876.3
621,06-09-2022,29-06-2023,3,14,1226.82,Male,Smart TV,Spain,6,41,3,Horror,Satisfied,3600,315468,Premium,15,4,1,1314.45
622,29-08-2022,28-06-2023,1,12,1051.56,Male,Smartphone,Spain,4,41,2,Others,Dissatisfied,3900,341757,Basic,10,1,1,876.3
623,30-08-2022,28-06-2023,2,13,1139.19,Female,Smart TV,United States,1,45,2,Others,Satisfied,3500,306705,Standard,12,2,1,1051.56
624,02-09-2022,30-06-2023,2,10,876.3,Male,Smartphone,Canada,1,44,1,Comedy,Neutral,3900,341757,Standard,12,2,1,1051.56
625,20-09-2022,28-06-2023,1,15,1314.45,Male,Tablet,United States,1,35,4,Comedy,Neutral,3800,332994,Basic,10,1,1,876.3
626,23-09-2022,30-06-2023,3,10,876.3,Male,Laptop,United States,5,42,1,Horror,Neutral,4100,359283,Premium,15,4,1,1314.45
627,29-09-2022,29-06-2023,1,11,963.93,Female,Smart TV,Canada,3,41,2,Action & Adventure,Neutral,4100,359283,Basic,10,1,1,876.3
628,09-10-2022,01-07-2023,2,10,876.3,Male,Smartphone,United Kingdom,1,41,2,Dramma,Neutral,4200,368046,Standard,12,2,1,1051.56
629,12-10-2022,29-06-2023,3,11,963.93,Male,Tablet,Australia,1,40,3,Others,Dissatisfied,3400,297942,Premium,15,4,1,1314.45
630,06-10-2022,30-06-2023,1,15,1314.45,Female,Smart TV,Germany,3,41,3,Comedy,Dissatisfied,3800,332994,Basic,10,1,1,876.3
631,21-09-2022,28-06-2023,3,14,1226.82,Male,Smartphone,France,3,44,3,Dramma,Satisfied,3700,324231,Premium,15,4,1,1314.45
632,23-09-2022,01-07-2023,1,13,1139.19,Male,Smartphone,Brazil,2,38,2,Action & Adventure,Dissatisfied,1900,166497,Basic,10,1,1,876.3
633,28-09-2022,29-06-2023,2,12,1051.56,Female,Smartphone,Mexico,1,37,1,Comedy,Dissatisfied,1700,148971,Standard,12,2,1,1051.56
634,29-09-2022,29-06-2023,2,12,1051.56,Female,Smart TV,Spain,1,38,1,Horror,Neutral,3400,297942,Standard,12,2,1,1051.56
635,03-10-2022,27-06-2023,1,13,1139.19,Male,Laptop,Italy,3,43,3,Action & Adventure,Dissatisfied,4100,359283,Basic,10,1,1,876.3
636,28-10-2022,01-07-2023,3,10,876.3,Female,Smart TV,Spain,1,40,3,Comedy,Satisfied,4200,368046,Premium,15,4,1,1314.45
637,14-11-2022,29-06-2023,1,12,1051.56,Female,Tablet,Spain,1,36,2,Others,Satisfied,4100,359283,Basic,10,1,1,876.3
638,16-11-2022,01-07-2023,2,11,963.93,Male,Tablet,United States,1,44,2,Action & Adventure,Dissatisfied,3500,306705,Standard,12,2,1,1051.56
639,17-11-2022,28-06-2023,3,10,876.3,Female,Laptop,Canada,1,38,1,Action & Adventure,Dissatisfied,3400,297942,Premium,15,4,1,1314.45
640,20-11-2022,30-06-2023,1,13,1139.19,Female,Laptop,United States,2,36,2,Others,Satisfied,4200,368046,Basic,10,1,1,876.3
641,21-11-2022,29-06-2023,3,12,1051.56,Male,Tablet,United States,3,35,2,Dramma,Satisfied,3800,332994,Premium,15,4,1,1314.45
642,19-11-2022,01-07-2023,1,11,963.93,Male,Laptop,Canada,5,41,1,Action & Adventure,Satisfied,3600,315468,Basic,10,1,1,876.3
643,28-10-2022,27-06-2023,2,11,963.93,Female,Smartphone,United Kingdom,1,42,2,Comedy,Satisfied,3400,297942,Standard,12,2,1,1051.56
644,27-10-2022,29-06-2023,2,15,1314.45,Female,Laptop,Australia,1,41,1,Horror,Satisfied,3400,297942,Standard,12,2,1,1051.56
645,27-10-2022,29-06-2023,1,13,1139.19,Male,Laptop,Germany,4,39,2,Dramma,Satisfied,3900,341757,Basic,10,1,1,876.3
646,27-10-2022,30-06-2023,3,10,876.3,Female,Laptop,France,1,38,2,Comedy,Dissatisfied,3900,341757,Premium,15,4,1,1314.45
647,25-10-2022,28-06-2023,1,15,1314.45,Male,Smart TV,Brazil,4,45,3,Others,Dissatisfied,1900,166497,Basic,10,1,1,876.3
648,17-10-2022,28-06-2023,2,10,876.3,Female,Smartphone,Mexico,1,45,1,Horror,Satisfied,2300,201549,Standard,12,2,1,1051.56
649,20-08-2022,29-06-2023,3,14,1226.82,Female,Smartphone,Spain,3,44,3,Action & Adventure,Dissatisfied,3700,324231,Premium,15,4,1,1314.45
650,16-08-2022,29-06-2023,1,15,1314.45,Female,Smart TV,Italy,3,36,1,Horror,Satisfied,4100,359283,Basic,10,1,1,876.3
651,15-08-2022,29-06-2023,3,13,1139.19,Male,Tablet,Spain,1,41,1,Comedy,Satisfied,4200,368046,Premium,15,4,1,1314.45
652,15-08-2022,29-06-2023,1,14,1226.82,Female,Smartphone,Spain,2,41,3,Dramma,Neutral,3700,324231,Basic,10,1,1,876.3
653,29-07-2022,29-06-2023,2,11,963.93,Female,Smartphone,United States,1,36,1,Horror,Neutral,4200,368046,Standard,12,2,1,1051.56
654,17-07-2022,28-06-2023,2,12,1051.56,Female,Smartphone,Canada,1,42,1,Comedy,Neutral,3500,306705,Standard,12,2,1,1051.56
655,26-07-2022,29-06-2023,1,11,963.93,Male,Tablet,United States,2,45,1,Action & Adventure,Neutral,3900,341757,Basic,10,1,1,876.3
656,31-07-2022,29-06-2023,3,14,1226.82,Female,Laptop,United States,3,37,3,Action & Adventure,Dissatisfied,4100,359283,Premium,15,4,1,1314.45
657,03-08-2022,29-06-2023,1,14,1226.82,Female,Smart TV,Canada,3,45,2,Action & Adventure,Neutral,4100,359283,Basic,10,1,1,876.3
658,04-08-2022,29-06-2023,2,13,1139.19,Female,Smart TV,United Kingdom,1,39,2,Comedy,Neutral,3400,297942,Standard,12,2,1,1051.56
659,03-08-2022,29-06-2023,3,13,1139.19,Male,Laptop,Australia,1,39,1,Dramma,Dissatisfied,3800,332994,Premium,15,4,1,1314.45
660,27-06-2022,29-06-2023,1,12,1051.56,Male,Smart TV,Germany,1,37,1,Others,Neutral,3900,341757,Basic,10,1,1,876.3
661,27-06-2022,28-06-2023,3,14,1226.82,Female,Laptop,France,1,36,2,Horror,Neutral,3500,306705,Premium,15,4,1,1314.45
662,15-06-2022,29-06-2023,1,15,1314.45,Male,Tablet,Brazil,4,39,3,Comedy,Satisfied,2400,210312,Basic,10,1,1,876.3
663,13-06-2022,29-06-2023,2,11,963.93,Male,Tablet,Mexico,1,41,3,Others,Satisfied,2100,184023,Standard,12,2,1,1051.56
664,12-06-2022,30-06-2023,2,11,963.93,Male,Smart TV,Spain,1,42,1,Others,Neutral,4100,359283,Standard,12,2,1,1051.56
665,18-06-2022,28-06-2023,1,10,876.3,Male,Smartphone,Italy,5,35,4,Dramma,Neutral,4200,368046,Basic,10,1,1,876.3
666,26-06-2022,29-06-2023,3,15,1314.45,Female,Tablet,Spain,3,39,2,Comedy,Dissatisfied,3800,332994,Premium,15,4,1,1314.45
667,30-06-2022,30-06-2023,1,11,963.93,Female,Smartphone,Spain,2,38,1,Horror,Dissatisfied,3800,332994,Basic,10,1,1,876.3
668,03-07-2022,30-06-2023,2,13,1139.19,Male,Smart TV,United States,1,45,1,Dramma,Dissatisfied,4000,350520,Standard,12,2,1,1051.56
669,19-06-2022,28-06-2023,3,13,1139.19,Female,Tablet,Canada,1,40,3,Action & Adventure,Dissatisfied,3700,324231,Premium,15,4,1,1314.45
670,08-06-2022,29-06-2023,1,10,876.3,Male,Smart TV,United States,1,44,1,Dramma,Satisfied,3500,306705,Basic,10,1,1,876.3
671,08-06-2022,30-06-2023,1,10,876.3,Male,Tablet,United States,2,40,1,Action & Adventure,Dissatisfied,3700,324231,Basic,10,1,1,876.3
672,09-06-2022,30-06-2023,1,14,1226.82,Female,Tablet,Canada,2,38,1,Comedy,Neutral,4100,359283,Basic,10,1,1,876.3
673,09-06-2022,27-06-2023,2,15,1314.45,Male,Smartphone,United Kingdom,1,42,1,Horror,Satisfied,3500,306705,Standard,12,2,1,1051.56
674,10-06-2022,28-06-2023,3,13,1139.19,Female,Laptop,Australia,2,44,3,Dramma,Satisfied,3400,297942,Premium,15,4,1,1314.45
675,11-06-2022,29-06-2023,1,11,963.93,Female,Tablet,Germany,2,39,3,Horror,Satisfied,3600,315468,Basic,10,1,1,876.3
676,13-06-2022,29-06-2023,1,11,963.93,Male,Smartphone,France,4,39,1,Others,Neutral,3600,315468,Basic,10,1,1,876.3
677,17-06-2022,28-06-2023,3,13,1139.19,Male,Smart TV,Brazil,2,38,3,Horror,Neutral,1800,157734,Premium,15,4,1,1314.45
678,27-06-2022,28-06-2023,2,15,1314.45,Female,Smart TV,Mexico,1,37,2,Comedy,Dissatisfied,2400,210312,Standard,12,2,1,1051.56
679,05-07-2022,29-06-2023,2,11,963.93,Male,Laptop,Spain,1,42,2,Horror,Satisfied,4000,350520,Standard,12,2,1,1051.56
680,07-07-2022,29-06-2023,1,15,1314.45,Female,Laptop,Italy,4,41,2,Others,Neutral,3600,315468,Basic,10,1,1,876.3
681,16-07-2022,28-06-2023,3,11,963.93,Male,Laptop,Spain,1,44,1,Dramma,Dissatisfied,3800,332994,Premium,15,4,1,1314.45
682,23-07-2022,27-06-2023,2,11,963.93,Male,Tablet,Spain,1,35,3,Others,Neutral,3400,297942,Standard,12,2,1,1051.56
683,03-08-2022,29-06-2023,1,13,1139.19,Male,Smartphone,United States,1,41,3,Comedy,Dissatisfied,3900,341757,Basic,10,1,1,876.3
684,11-08-2022,29-06-2023,2,10,876.3,Male,Smartphone,Canada,1,41,2,Action & Adventure,Dissatisfied,3900,341757,Standard,12,2,1,1051.56
685,15-08-2022,30-06-2023,3,12,1051.56,Male,Smartphone,United States,1,36,3,Horror,Dissatisfied,4000,350520,Premium,15,4,1,1314.45
686,18-08-2022,28-06-2023,1,14,1226.82,Male,Tablet,United States,5,44,1,Horror,Satisfied,4000,350520,Basic,10,1,1,876.3
687,26-08-2022,29-06-2023,3,13,1139.19,Female,Tablet,Canada,3,40,3,Horror,Dissatisfied,4100,359283,Premium,15,4,1,1314.45
688,03-09-2022,28-06-2023,2,10,876.3,Male,Smartphone,United Kingdom,1,36,1,Others,Dissatisfied,3900,341757,Standard,12,2,1,1051.56
689,04-09-2022,29-06-2023,1,15,1314.45,Female,Smart TV,Australia,4,40,1,Dramma,Satisfied,3500,306705,Basic,10,1,1,876.3
690,05-09-2022,30-06-2023,2,15,1314.45,Male,Laptop,Germany,1,40,1,Horror,Dissatisfied,3700,324231,Standard,12,2,1,1051.56
691,01-09-2022,29-06-2023,3,11,963.93,Female,Laptop,France,3,35,2,Horror,Neutral,4000,350520,Premium,15,4,1,1314.45
692,31-08-2022,30-06-2023,1,15,1314.45,Male,Tablet,Brazil,4,36,2,Dramma,Dissatisfied,1900,166497,Basic,10,1,1,876.3
693,01-09-2022,29-06-2023,2,14,1226.82,Female,Tablet,Mexico,1,40,3,Horror,Neutral,1700,148971,Standard,12,2,1,1051.56
694,17-09-2022,01-07-2023,3,14,1226.82,Male,Smart TV,Spain,3,42,2,Others,Neutral,3400,297942,Premium,15,4,1,1314.45
695,21-09-2022,28-06-2023,1,13,1139.19,Male,Laptop,Italy,4,38,2,Horror,Dissatisfied,4000,350520,Basic,10,1,1,876.3
696,29-09-2022,01-07-2023,3,15,1314.45,Male,Tablet,Spain,1,43,2,Comedy,Dissatisfied,4100,359283,Premium,15,4,1,1314.45
697,06-10-2022,29-06-2023,1,12,1051.56,Male,Smart TV,Spain,5,38,1,Dramma,Satisfied,4200,368046,Basic,10,1,1,876.3
698,12-10-2022,02-07-2023,2,10,876.3,Male,Laptop,United States,1,39,2,Action & Adventure,Neutral,3500,306705,Standard,12,2,1,1051.56
699,07-10-2022,30-06-2023,2,13,1139.19,Female,Smartphone,Canada,1,41,1,Others,Dissatisfied,3900,341757,Standard,12,2,1,1051.56
700,04-10-2022,30-06-2023,1,12,1051.56,Female,Laptop,United States,1,45,3,Comedy,Satisfied,4100,359283,Basic,10,1,1,876.3
701,24-09-2022,28-06-2023,3,11,963.93,Male,Smart TV,United States,3,36,1,Dramma,Satisfied,3800,332994,Premium,15,4,1,1314.45
702,25-09-2022,01-07-2023,1,14,1226.82,Male,Smartphone,Canada,5,39,1,Comedy,Satisfied,4200,368046,Basic,10,1,1,876.3
703,27-09-2022,30-06-2023,2,14,1226.82,Male,Laptop,United Kingdom,1,41,2,Action & Adventure,Neutral,3900,341757,Standard,12,2,1,1051.56
704,30-09-2022,01-07-2023,3,13,1139.19,Female,Tablet,Australia,3,42,1,Action & Adventure,Satisfied,3500,306705,Premium,15,4,1,1314.45
705,04-10-2022,28-06-2023,1,13,1139.19,Male,Laptop,Germany,4,41,1,Dramma,Satisfied,3400,297942,Basic,10,1,1,876.3
706,24-10-2022,01-07-2023,3,12,1051.56,Female,Smartphone,France,3,38,2,Action & Adventure,Dissatisfied,3800,332994,Premium,15,4,1,1314.45
707,28-10-2022,30-06-2023,1,12,1051.56,Male,Smart TV,Brazil,5,39,3,Others,Dissatisfied,2200,192786,Basic,10,1,1,876.3
708,02-11-2022,01-07-2023,2,13,1139.19,Male,Laptop,Mexico,1,39,1,Others,Dissatisfied,2000,175260,Standard,12,2,1,1051.56
709,07-11-2022,28-06-2023,2,12,1051.56,Female,Smart TV,Spain,1,40,3,Others,Satisfied,4000,350520,Standard,12,2,1,1051.56
710,10-11-2022,30-06-2023,1,10,876.3,Female,Smart TV,Italy,4,36,1,Others,Dissatisfied,3600,315468,Basic,10,1,1,876.3
711,15-11-2022,29-06-2023,3,14,1226.82,Female,Laptop,Spain,3,44,3,Dramma,Satisfied,4100,359283,Premium,15,4,1,1314.45
712,08-11-2022,01-07-2023,1,13,1139.19,Male,Tablet,Spain,1,41,2,Others,Satisfied,4100,359283,Basic,10,1,1,876.3
713,01-11-2022,27-06-2023,2,10,876.3,Male,Laptop,United States,1,40,2,Horror,Satisfied,3900,341757,Standard,12,2,1,1051.56
714,30-10-2022,29-06-2023,3,15,1314.45,Male,Tablet,Canada,3,36,3,Action & Adventure,Satisfied,4200,368046,Premium,15,4,1,1314.45
715,28-10-2022,29-06-2023,1,12,1051.56,Female,Laptop,United States,5,40,2,Horror,Dissatisfied,4200,368046,Basic,10,1,1,876.3
716,26-10-2022,30-06-2023,3,10,876.3,Male,Laptop,United States,3,44,2,Horror,Satisfied,3400,297942,Premium,15,4,1,1314.45
717,18-10-2022,29-06-2023,1,15,1314.45,Female,Tablet,Canada,1,36,1,Dramma,Dissatisfied,3400,297942,Basic,10,1,1,876.3
718,30-09-2022,30-06-2023,2,14,1226.82,Male,Tablet,United Kingdom,1,45,2,Horror,Satisfied,3600,315468,Standard,12,2,1,1051.56
719,03-09-2022,29-06-2023,2,10,876.3,Female,Tablet,Australia,1,39,3,Others,Neutral,4100,359283,Standard,12,2,1,1051.56
720,23-08-2022,29-06-2023,1,10,876.3,Female,Tablet,Germany,1,37,1,Action & Adventure,Dissatisfied,4200,368046,Basic,10,1,1,876.3
721,16-08-2022,29-06-2023,3,10,876.3,Female,Tablet,France,2,37,3,Others,Satisfied,3400,297942,Premium,15,4,1,1314.45
722,11-08-2022,30-06-2023,1,13,1139.19,Male,Smartphone,Brazil,2,44,2,Action & Adventure,Extremely satisfied,2200,192786,Basic,10,1,1,876.3
723,01-08-2022,30-06-2023,2,10,876.3,Female,Smartphone,Mexico,1,44,1,Horror,Satisfied,1900,166497,Standard,12,2,1,1051.56
724,01-08-2022,29-06-2023,3,14,1226.82,Male,Laptop,Spain,2,44,3,Others,Extremely satisfied,3800,332994,Premium,15,4,1,1314.45
725,01-08-2022,29-06-2023,1,12,1051.56,Female,Tablet,Italy,4,40,3,Comedy,Extremely satisfied,4000,350520,Basic,10,1,1,876.3
726,02-08-2022,30-06-2023,3,14,1226.82,Male,Laptop,Spain,2,43,3,Horror,Extremely dissatisfied,3900,341757,Premium,15,4,1,1314.45
727,04-08-2022,29-06-2023,1,11,963.93,Female,Laptop,Spain,5,38,2,Others,Dissatisfied,4100,359283,Basic,10,1,1,876.3
728,04-08-2022,29-06-2023,2,14,1226.82,Male,Laptop,United States,1,37,3,Action & Adventure,Extremely satisfied,4100,359283,Standard,12,2,1,1051.56
729,07-07-2022,30-06-2023,2,15,1314.45,Female,Smartphone,Canada,1,38,1,Action & Adventure,Neutral,4100,359283,Standard,12,2,1,1051.56
